"Chrom","Start","End","EnsID"
NA,47864,52678,"ENSSTUG00000036828"
36,39150203,39151335,"ENSSTUG00000036829"
28,26758437,26770341,"ENSSTUG00000036830"
26,4279531,4331059,"ENSSTUG00000036831"
7,2330594,2336115,"ENSSTUG00000036832"
NA,59920,61330,"ENSSTUG00000036833"
38,5228006,5229713,"ENSSTUG00000036834"
14,46584737,46591699,"ENSSTUG00000036835"
21,49627588,49643389,"ENSSTUG00000036836"
NA,5501,17817,"ENSSTUG00000036837"
36,39156131,39184043,"ENSSTUG00000036838"
NA,44656,44713,"ENSSTUG00000036839"
32,18315999,18316058,"ENSSTUG00000036840"
NA,46585,46646,"ENSSTUG00000036841"
13,72278714,72296503,"ENSSTUG00000036842"
36,1653903,1655106,"ENSSTUG00000036843"
13,27658942,27662259,"ENSSTUG00000036844"
36,1777064,1799851,"ENSSTUG00000036845"
19,48512410,48646081,"ENSSTUG00000036846"
32,18320037,18323072,"ENSSTUG00000036847"
NA,599756,604917,"ENSSTUG00000036848"
17,32872894,32904679,"ENSSTUG00000036849"
21,11713742,11714554,"ENSSTUG00000036850"
27,38407129,38430782,"ENSSTUG00000036851"
NA,48421,48475,"ENSSTUG00000036852"
NA,49045,49105,"ENSSTUG00000036853"
21,11718666,11729484,"ENSSTUG00000036854"
13,27662810,27667357,"ENSSTUG00000036855"
NA,17555,24776,"ENSSTUG00000036856"
14,46601387,46633238,"ENSSTUG00000036857"
13,38204300,38220334,"ENSSTUG00000036858"
9,20440057,20551188,"ENSSTUG00000036859"
13,65457045,65459171,"ENSSTUG00000036860"
32,34187990,34189246,"ENSSTUG00000036861"
7,2337938,2349334,"ENSSTUG00000036862"
24,28547872,28559567,"ENSSTUG00000036863"
NA,614773,659107,"ENSSTUG00000036864"
32,34189976,34216055,"ENSSTUG00000036865"
32,12210278,12219853,"ENSSTUG00000036866"
28,26778132,26823681,"ENSSTUG00000036867"
32,7095060,7280783,"ENSSTUG00000036868"
9,20567989,20579389,"ENSSTUG00000036869"
13,65461065,65522040,"ENSSTUG00000036870"
19,37993065,37998335,"ENSSTUG00000036871"
12,68242657,68284850,"ENSSTUG00000036872"
32,34604166,34621340,"ENSSTUG00000036873"
NA,1140354,1146301,"ENSSTUG00000036874"
32,30274054,30279272,"ENSSTUG00000036875"
21,26815582,26821715,"ENSSTUG00000036876"
21,12073916,12092021,"ENSSTUG00000036877"
14,78089009,78101949,"ENSSTUG00000036878"
NA,1155444,1156628,"ENSSTUG00000036879"
32,12219891,12225665,"ENSSTUG00000036880"
14,34549836,34575379,"ENSSTUG00000036881"
NA,1156948,1164292,"ENSSTUG00000036882"
18,34379381,34405980,"ENSSTUG00000036883"
19,48654133,48689669,"ENSSTUG00000036884"
24,28562367,28564266,"ENSSTUG00000036885"
14,78101992,78121873,"ENSSTUG00000036886"
21,49654059,49669285,"ENSSTUG00000036887"
NA,1163681,1184372,"ENSSTUG00000036888"
9,20606207,20831608,"ENSSTUG00000036889"
19,38037351,38046726,"ENSSTUG00000036890"
24,28572505,28646492,"ENSSTUG00000036891"
12,89310062,89312934,"ENSSTUG00000036892"
21,42910219,43000036,"ENSSTUG00000036893"
14,78138360,78172824,"ENSSTUG00000036894"
27,38411120,38412457,"ENSSTUG00000036895"
21,49697452,49700913,"ENSSTUG00000036896"
NA,3666152,3670323,"ENSSTUG00000036897"
12,89367719,89369970,"ENSSTUG00000036898"
NA,55772,60663,"ENSSTUG00000036899"
24,28650922,28693423,"ENSSTUG00000036900"
21,49714484,49756377,"ENSSTUG00000036901"
19,38049467,38052274,"ENSSTUG00000036902"
18,57966694,57967975,"ENSSTUG00000036903"
NA,3715123,3740996,"ENSSTUG00000036904"
13,72302378,72303481,"ENSSTUG00000036905"
13,65523168,65526783,"ENSSTUG00000036906"
NA,662059,667610,"ENSSTUG00000036907"
19,38294203,38369711,"ENSSTUG00000036908"
12,89994494,89994817,"ENSSTUG00000036909"
27,38440758,38456739,"ENSSTUG00000036910"
18,57977785,57983929,"ENSSTUG00000036911"
14,78221328,78235093,"ENSSTUG00000036912"
NA,797717,811304,"ENSSTUG00000036913"
NA,1184921,1186795,"ENSSTUG00000036914"
31,33249195,33254131,"ENSSTUG00000036915"
12,89994554,90013329,"ENSSTUG00000036916"
32,34626711,34636171,"ENSSTUG00000036917"
NA,1193076,1195190,"ENSSTUG00000036918"
NA,668232,669260,"ENSSTUG00000036919"
13,27750512,27752050,"ENSSTUG00000036920"
13,65527708,65555724,"ENSSTUG00000036921"
NA,34763,36091,"ENSSTUG00000036922"
NA,669262,670644,"ENSSTUG00000036923"
14,78292969,78363653,"ENSSTUG00000036924"
NA,1196317,1197584,"ENSSTUG00000036925"
18,57992869,58009080,"ENSSTUG00000036926"
NA,72557,73752,"ENSSTUG00000036927"
36,39197400,39237891,"ENSSTUG00000036928"
19,38520433,38579658,"ENSSTUG00000036929"
NA,1210768,1218008,"ENSSTUG00000036930"
32,34655351,34657151,"ENSSTUG00000036931"
12,90071819,90086250,"ENSSTUG00000036932"
19,38593724,38662009,"ENSSTUG00000036933"
NA,33741,45171,"ENSSTUG00000036934"
21,49796753,49984549,"ENSSTUG00000036935"
14,78415466,78419226,"ENSSTUG00000036936"
13,27759908,27770266,"ENSSTUG00000036937"
14,78419543,78474722,"ENSSTUG00000036938"
14,78430734,78438010,"ENSSTUG00000036939"
19,48691743,48696620,"ENSSTUG00000036940"
24,28696806,28711622,"ENSSTUG00000036941"
19,38668128,38670996,"ENSSTUG00000036942"
23,10318552,10323752,"ENSSTUG00000036943"
NA,985804,989790,"ENSSTUG00000036944"
32,34677558,34678130,"ENSSTUG00000036945"
23,10362356,10363126,"ENSSTUG00000036946"
19,38675886,38680854,"ENSSTUG00000036947"
NA,681307,784210,"ENSSTUG00000036948"
15,54356334,54358944,"ENSSTUG00000036949"
14,78444312,78809328,"ENSSTUG00000036950"
24,28714938,28717608,"ENSSTUG00000036951"
19,38689563,38691742,"ENSSTUG00000036952"
13,72326528,72425505,"ENSSTUG00000036953"
18,34439029,34466457,"ENSSTUG00000036954"
12,90205509,90230018,"ENSSTUG00000036955"
17,53352229,53391345,"ENSSTUG00000036956"
23,10368676,10390690,"ENSSTUG00000036957"
13,38328922,38378089,"ENSSTUG00000036958"
NA,1257173,1259980,"ENSSTUG00000036959"
19,48697074,48708320,"ENSSTUG00000036960"
24,28738060,28739075,"ENSSTUG00000036961"
19,38690141,38690440,"ENSSTUG00000036962"
31,33261203,33299960,"ENSSTUG00000036963"
12,90230241,90243221,"ENSSTUG00000036964"
NA,1284672,1285687,"ENSSTUG00000036965"
32,12226550,12231422,"ENSSTUG00000036966"
14,78444312,78694778,"ENSSTUG00000036967"
24,28771498,28773218,"ENSSTUG00000036968"
NA,1377250,1399714,"ENSSTUG00000036969"
38,5233793,5289864,"ENSSTUG00000036970"
17,32908315,32916207,"ENSSTUG00000036971"
14,34578541,34586823,"ENSSTUG00000036972"
NA,1338839,1347645,"ENSSTUG00000036973"
18,34473254,34483790,"ENSSTUG00000036974"
NA,52502,54159,"ENSSTUG00000036975"
24,28785308,28801766,"ENSSTUG00000036976"
13,65598270,65708738,"ENSSTUG00000036977"
29,6254985,6265481,"ENSSTUG00000036978"
33,3919006,3931241,"ENSSTUG00000036979"
12,32685159,32689052,"ENSSTUG00000036980"
NA,1351596,1366820,"ENSSTUG00000036981"
19,48708330,48733369,"ENSSTUG00000036982"
12,32689484,32720498,"ENSSTUG00000036983"
13,38381375,38419822,"ENSSTUG00000036984"
24,28804170,28818959,"ENSSTUG00000036985"
12,32779112,32781220,"ENSSTUG00000036986"
32,34731368,34747523,"ENSSTUG00000036987"
NA,29522,30938,"ENSSTUG00000036988"
12,90250061,90254911,"ENSSTUG00000036989"
12,32781587,32782402,"ENSSTUG00000036990"
NA,3749994,3848102,"ENSSTUG00000036991"
17,32929016,32953345,"ENSSTUG00000036992"
32,30279581,30280237,"ENSSTUG00000036993"
NA,52015,53518,"ENSSTUG00000036994"
18,58010111,58018052,"ENSSTUG00000036995"
NA,1383321,1384867,"ENSSTUG00000036996"
NA,1672,1835,"ENSSTUG00000036997"
NA,69,13228,"ENSSTUG00000036998"
12,32793626,32794180,"ENSSTUG00000036999"
32,30291801,30335107,"ENSSTUG00000037000"
18,58059144,58060515,"ENSSTUG00000037001"
NA,3826,3989,"ENSSTUG00000037002"
12,32794364,32801885,"ENSSTUG00000037003"
24,28875436,28903897,"ENSSTUG00000037004"
13,27770511,27770567,"ENSSTUG00000037005"
12,90259880,90263154,"ENSSTUG00000037006"
NA,1408977,1437076,"ENSSTUG00000037007"
32,30393135,30393593,"ENSSTUG00000037008"
NA,6045,6208,"ENSSTUG00000037009"
NA,813813,819398,"ENSSTUG00000037010"
29,6289731,6304372,"ENSSTUG00000037011"
18,34504408,34610437,"ENSSTUG00000037012"
NA,2318,21784,"ENSSTUG00000037013"
12,90265128,90267864,"ENSSTUG00000037014"
NA,8268,8431,"ENSSTUG00000037015"
32,12231552,12234622,"ENSSTUG00000037016"
13,27789140,27792604,"ENSSTUG00000037017"
NA,15753,15916,"ENSSTUG00000037018"
NA,1444977,1446579,"ENSSTUG00000037019"
26,20007338,20030841,"ENSSTUG00000037020"
32,30394854,30398057,"ENSSTUG00000037021"
NA,63691,63854,"ENSSTUG00000037022"
13,65733299,65743050,"ENSSTUG00000037023"
18,58105875,58115805,"ENSSTUG00000037024"
NA,13760,15148,"ENSSTUG00000037025"
33,3932450,3938486,"ENSSTUG00000037026"
2,69585861,69657272,"ENSSTUG00000037027"
NA,65913,66076,"ENSSTUG00000037028"
12,32804688,32832146,"ENSSTUG00000037029"
12,90271909,90288788,"ENSSTUG00000037030"
NA,68135,68298,"ENSSTUG00000037031"
32,30403427,30427555,"ENSSTUG00000037033"
14,78611227,78616571,"ENSSTUG00000037034"
NA,70323,70486,"ENSSTUG00000037035"
NA,6975,8831,"ENSSTUG00000037036"
NA,831038,923740,"ENSSTUG00000037037"
NA,72512,72675,"ENSSTUG00000037038"
2,69751981,69786873,"ENSSTUG00000037039"
NA,74700,74863,"ENSSTUG00000037040"
32,30619265,30650215,"ENSSTUG00000037041"
12,32842790,32864985,"ENSSTUG00000037042"
18,58115713,58131744,"ENSSTUG00000037043"
NA,3834033,3843425,"ENSSTUG00000037044"
13,27793046,27800310,"ENSSTUG00000037045"
6,48914778,48923477,"ENSSTUG00000037046"
NA,26441,29140,"ENSSTUG00000037047"
24,28918712,28929449,"ENSSTUG00000037048"
21,49987555,50046428,"ENSSTUG00000037049"
NA,70581,70634,"ENSSTUG00000037050"
22,21005393,21006861,"ENSSTUG00000037051"
NA,1259,61481,"ENSSTUG00000037052"
24,28969060,28984456,"ENSSTUG00000037054"
2,69774999,69775770,"ENSSTUG00000037055"
32,30664952,30685845,"ENSSTUG00000037057"
33,26314131,26316281,"ENSSTUG00000037059"
22,21266670,21272511,"ENSSTUG00000037062"
12,32898630,32918533,"ENSSTUG00000037063"
32,12237980,12240312,"ENSSTUG00000037064"
2,69827759,69872379,"ENSSTUG00000037065"
14,78775871,78970458,"ENSSTUG00000037067"
32,30694849,30699615,"ENSSTUG00000037069"
24,28986787,28993425,"ENSSTUG00000037070"
12,90307574,90326093,"ENSSTUG00000037072"
32,30707617,30711479,"ENSSTUG00000037073"
NA,840614,859136,"ENSSTUG00000037075"
NA,1457824,1522586,"ENSSTUG00000037076"
14,78892198,78901672,"ENSSTUG00000037077"
33,41670468,41671034,"ENSSTUG00000037078"
29,25355196,25357828,"ENSSTUG00000037079"
18,58133647,58163232,"ENSSTUG00000037080"
13,65743650,65753117,"ENSSTUG00000037082"
22,21294545,21299569,"ENSSTUG00000037083"
32,30737058,30741824,"ENSSTUG00000037084"
32,12241342,12268808,"ENSSTUG00000037085"
22,38738989,38770434,"ENSSTUG00000037087"
33,41672436,41672678,"ENSSTUG00000037088"
34,1209256,1225352,"ENSSTUG00000037089"
13,14891153,14896004,"ENSSTUG00000037090"
14,78945341,78946194,"ENSSTUG00000037092"
30,38909192,38925492,"ENSSTUG00000037093"
33,3947444,3948325,"ENSSTUG00000037095"
6,48927381,49018236,"ENSSTUG00000037096"
22,38745651,38746691,"ENSSTUG00000037098"
NA,38572,42784,"ENSSTUG00000037099"
11,6600017,6617227,"ENSSTUG00000037100"
33,41674795,41675273,"ENSSTUG00000037102"
NA,1378949,1384667,"ENSSTUG00000037104"
33,3955630,3993302,"ENSSTUG00000037105"
21,42931383,42933649,"ENSSTUG00000037106"
9,20954791,20959123,"ENSSTUG00000037107"
34,1262396,1268785,"ENSSTUG00000037109"
NA,968148,979525,"ENSSTUG00000037110"
33,3983480,3988864,"ENSSTUG00000037111"
22,38783256,38787540,"ENSSTUG00000037112"
13,14910336,15105161,"ENSSTUG00000037113"
39,19710385,19732403,"ENSSTUG00000037114"
29,25357879,25363778,"ENSSTUG00000037115"
14,79016640,79020060,"ENSSTUG00000037116"
15,54379969,54381338,"ENSSTUG00000037117"
33,41687158,41687454,"ENSSTUG00000037118"
24,29034937,29151659,"ENSSTUG00000037120"
34,6286824,6290554,"ENSSTUG00000037121"
NA,1404309,1406426,"ENSSTUG00000037122"
33,3993332,3999020,"ENSSTUG00000037123"
NA,59277,74575,"ENSSTUG00000037125"
33,41700837,41701133,"ENSSTUG00000037126"
18,58167703,58174954,"ENSSTUG00000037127"
2,69895853,69932066,"ENSSTUG00000037128"
2,42973169,42998131,"ENSSTUG00000037129"
32,30746789,30748515,"ENSSTUG00000037130"
33,41727354,41727650,"ENSSTUG00000037131"
15,54387422,54389286,"ENSSTUG00000037133"
33,41740742,41741182,"ENSSTUG00000037134"
33,26322573,26409423,"ENSSTUG00000037135"
9,23922590,23947627,"ENSSTUG00000037137"
9,20974295,21008656,"ENSSTUG00000037138"
18,58175415,58178117,"ENSSTUG00000037140"
29,25373123,25374160,"ENSSTUG00000037141"
28,31629231,31714294,"ENSSTUG00000037142"
33,41752105,41752347,"ENSSTUG00000037144"
32,30761593,30765818,"ENSSTUG00000037145"
29,25375514,25378789,"ENSSTUG00000037147"
34,1291352,1342036,"ENSSTUG00000037149"
2,69943354,69980742,"ENSSTUG00000037151"
33,41753131,41912595,"ENSSTUG00000037152"
NA,1410151,1429716,"ENSSTUG00000037153"
39,19719080,19729375,"ENSSTUG00000037155"
2,43231865,43277826,"ENSSTUG00000037156"
29,25379062,25391224,"ENSSTUG00000037157"
6,49096863,49131078,"ENSSTUG00000037159"
14,79020461,79040041,"ENSSTUG00000037160"
32,30767225,30833402,"ENSSTUG00000037161"
12,90324998,90338270,"ENSSTUG00000037163"
31,12000557,12014634,"ENSSTUG00000037164"
15,54422823,54424496,"ENSSTUG00000037165"
30,23467655,23474284,"ENSSTUG00000037166"
34,6291323,6333601,"ENSSTUG00000037168"
21,43015226,43084982,"ENSSTUG00000037169"
14,79057624,79059115,"ENSSTUG00000037171"
14,79074198,79121322,"ENSSTUG00000037173"
14,46659883,46719758,"ENSSTUG00000037174"
33,41758156,41758722,"ENSSTUG00000037175"
NA,12809,55810,"ENSSTUG00000037176"
35,34100899,34310261,"ENSSTUG00000037177"
12,32921056,32943350,"ENSSTUG00000037178"
14,79129662,79142274,"ENSSTUG00000037179"
13,15080800,15084308,"ENSSTUG00000037181"
6,49183572,49188747,"ENSSTUG00000037182"
30,23485670,23485729,"ENSSTUG00000037183"
31,33314965,33316200,"ENSSTUG00000037184"
NA,1055819,1065451,"ENSSTUG00000037185"
13,15226817,15255656,"ENSSTUG00000037186"
14,34587600,34652153,"ENSSTUG00000037187"
33,41760851,41761297,"ENSSTUG00000037188"
14,79141673,79143314,"ENSSTUG00000037189"
30,23490082,23521143,"ENSSTUG00000037191"
13,15250126,15256906,"ENSSTUG00000037192"
13,15300610,15305475,"ENSSTUG00000037194"
26,15670452,15672368,"ENSSTUG00000037195"
33,41774850,41775146,"ENSSTUG00000037196"
14,79170151,79172009,"ENSSTUG00000037198"
30,38941753,38994650,"ENSSTUG00000037199"
31,33331451,33333028,"ENSSTUG00000037200"
12,90366863,90380336,"ENSSTUG00000037202"
33,41784760,41785364,"ENSSTUG00000037203"
29,6368581,6371039,"ENSSTUG00000037205"
26,15672969,15678459,"ENSSTUG00000037206"
13,15317596,15321059,"ENSSTUG00000037207"
31,33336560,33341230,"ENSSTUG00000037208"
13,38416527,38419461,"ENSSTUG00000037209"
NA,1430265,1432070,"ENSSTUG00000037211"
30,39004267,39008306,"ENSSTUG00000037212"
NA,1437216,1438545,"ENSSTUG00000037214"
33,41809577,41809819,"ENSSTUG00000037215"
14,79176322,79212362,"ENSSTUG00000037216"
13,15328533,15378479,"ENSSTUG00000037217"
33,41813902,41814296,"ENSSTUG00000037219"
13,15339231,15341610,"ENSSTUG00000037220"
26,15687612,15692382,"ENSSTUG00000037221"
7,2355360,2367854,"ENSSTUG00000037223"
13,38498188,38508328,"ENSSTUG00000037224"
27,13724301,13756167,"ENSSTUG00000037225"
33,41906514,41906576,"ENSSTUG00000037227"
NA,1440396,1441973,"ENSSTUG00000037228"
2,58122682,58123900,"ENSSTUG00000037229"
31,33393204,33398878,"ENSSTUG00000037231"
22,38787624,38791564,"ENSSTUG00000037232"
13,27800711,27818247,"ENSSTUG00000037233"
33,41927063,41995131,"ENSSTUG00000037234"
NA,1451777,1459580,"ENSSTUG00000037235"
7,2369236,2370804,"ENSSTUG00000037236"
29,25396772,25397018,"ENSSTUG00000037237"
31,12030900,12074080,"ENSSTUG00000037238"
14,79220642,79233031,"ENSSTUG00000037239"
13,15413851,15416174,"ENSSTUG00000037240"
30,16271780,16279511,"ENSSTUG00000037241"
30,23536391,23593036,"ENSSTUG00000037242"
13,65760869,65762062,"ENSSTUG00000037243"
30,31687069,31694123,"ENSSTUG00000037244"
26,15692231,15700802,"ENSSTUG00000037245"
32,30836243,30854885,"ENSSTUG00000037246"
29,25397467,25401069,"ENSSTUG00000037247"
30,39010767,39027522,"ENSSTUG00000037248"
31,33400874,33405044,"ENSSTUG00000037249"
30,16339696,16375303,"ENSSTUG00000037250"
8,27489984,27522129,"ENSSTUG00000037251"
2,70007102,70037051,"ENSSTUG00000037252"
34,1344548,1350376,"ENSSTUG00000037253"
12,90459632,90460870,"ENSSTUG00000037254"
26,15702724,15703242,"ENSSTUG00000037255"
33,42025451,42026481,"ENSSTUG00000037256"
38,5296220,5304799,"ENSSTUG00000037257"
30,16394190,16395128,"ENSSTUG00000037258"
13,65762335,65774167,"ENSSTUG00000037259"
28,22663986,22670570,"ENSSTUG00000037260"
26,15703896,15706987,"ENSSTUG00000037261"
23,10393680,10410296,"ENSSTUG00000037262"
7,2459472,2486887,"ENSSTUG00000037263"
33,3999955,4005052,"ENSSTUG00000037264"
31,33409954,33411935,"ENSSTUG00000037265"
2,43301936,43439223,"ENSSTUG00000037266"
13,15420639,15440695,"ENSSTUG00000037267"
30,16418957,16420045,"ENSSTUG00000037268"
33,42027979,42059583,"ENSSTUG00000037269"
12,90705689,90813502,"ENSSTUG00000037270"
2,58130372,58144756,"ENSSTUG00000037271"
31,33417154,33455910,"ENSSTUG00000037272"
26,15753283,15754998,"ENSSTUG00000037273"
NA,1906,3730,"ENSSTUG00000037274"
13,39200642,39512242,"ENSSTUG00000037275"
18,34620147,34706259,"ENSSTUG00000037276"
30,39013313,39013802,"ENSSTUG00000037277"
34,1352734,1358016,"ENSSTUG00000037278"
12,32947547,32966468,"ENSSTUG00000037279"
18,34712956,34715781,"ENSSTUG00000037280"
18,34715794,34717440,"ENSSTUG00000037281"
5,30676401,30709769,"ENSSTUG00000037282"
30,39033380,39036654,"ENSSTUG00000037283"
34,1390503,1394893,"ENSSTUG00000037284"
18,34719723,34720758,"ENSSTUG00000037285"
29,25404499,25407785,"ENSSTUG00000037286"
28,22675884,22702206,"ENSSTUG00000037287"
30,39048644,39060337,"ENSSTUG00000037288"
30,16425282,16435076,"ENSSTUG00000037289"
5,30790827,30796559,"ENSSTUG00000037290"
34,1409821,1413637,"ENSSTUG00000037291"
8,27574468,27614663,"ENSSTUG00000037292"
32,25874902,25877118,"ENSSTUG00000037293"
NA,11858,14514,"ENSSTUG00000037294"
18,34807669,34924841,"ENSSTUG00000037295"
17,32963723,32970673,"ENSSTUG00000037296"
34,1416195,1444991,"ENSSTUG00000037297"
32,25882491,25884998,"ENSSTUG00000037298"
5,30800866,30890960,"ENSSTUG00000037299"
30,39146616,39156594,"ENSSTUG00000037300"
12,32973367,32997866,"ENSSTUG00000037301"
NA,1589266,1601145,"ENSSTUG00000037302"
24,29168800,29178141,"ENSSTUG00000037303"
NA,13003,14278,"ENSSTUG00000037304"
8,27631549,27666074,"ENSSTUG00000037305"
29,25411129,25452936,"ENSSTUG00000037306"
3,4412401,4412476,"ENSSTUG00000037307"
2,70065165,70068862,"ENSSTUG00000037308"
31,33473201,33486495,"ENSSTUG00000037309"
15,54673925,54877514,"ENSSTUG00000037310"
24,29182016,29184700,"ENSSTUG00000037311"
2,70069346,70072829,"ENSSTUG00000037312"
32,25887047,25887662,"ENSSTUG00000037313"
5,30832248,30838300,"ENSSTUG00000037314"
24,29233351,29237484,"ENSSTUG00000037315"
34,1473697,1514891,"ENSSTUG00000037316"
2,70105646,70108055,"ENSSTUG00000037317"
NA,1064832,1082990,"ENSSTUG00000037318"
28,31686572,31687575,"ENSSTUG00000037319"
32,25891565,25895556,"ENSSTUG00000037320"
NA,1032898,1034708,"ENSSTUG00000037321"
2,70133227,70150957,"ENSSTUG00000037322"
1,36702797,36717410,"ENSSTUG00000037323"
7,46638075,46650066,"ENSSTUG00000037324"
24,29240279,29300191,"ENSSTUG00000037325"
33,42070766,42095625,"ENSSTUG00000037326"
28,31757527,31854235,"ENSSTUG00000037327"
12,33031932,33032111,"ENSSTUG00000037328"
NA,1052440,1057167,"ENSSTUG00000037329"
31,33487648,33496425,"ENSSTUG00000037330"
5,30906180,30932475,"ENSSTUG00000037331"
24,29263344,29303717,"ENSSTUG00000037332"
33,42130627,42143932,"ENSSTUG00000037333"
13,65774845,65779253,"ENSSTUG00000037334"
31,33499931,33503713,"ENSSTUG00000037335"
32,30858813,30867683,"ENSSTUG00000037336"
29,6382476,6626815,"ENSSTUG00000037337"
5,30938426,30958956,"ENSSTUG00000037338"
8,27696740,27698604,"ENSSTUG00000037339"
17,27249376,27253850,"ENSSTUG00000037340"
34,12820360,12830190,"ENSSTUG00000037341"
28,41376185,41456074,"ENSSTUG00000037342"
34,12841567,12843547,"ENSSTUG00000037343"
32,30870976,30944444,"ENSSTUG00000037344"
38,5308079,5337588,"ENSSTUG00000037345"
NA,1638673,1745697,"ENSSTUG00000037346"
21,26823269,26849657,"ENSSTUG00000037347"
24,10483214,10511537,"ENSSTUG00000037348"
24,29343619,29385058,"ENSSTUG00000037349"
28,31897852,31929631,"ENSSTUG00000037350"
31,33506429,33521941,"ENSSTUG00000037351"
13,65782227,65797363,"ENSSTUG00000037352"
8,27716821,27916421,"ENSSTUG00000037353"
34,12847316,12851125,"ENSSTUG00000037354"
1,36764414,36771099,"ENSSTUG00000037355"
18,12390952,12402374,"ENSSTUG00000037356"
1,36811480,36815776,"ENSSTUG00000037357"
1,36857318,36858217,"ENSSTUG00000037358"
24,29366101,29366871,"ENSSTUG00000037359"
7,46656876,46692175,"ENSSTUG00000037360"
34,12852410,12866356,"ENSSTUG00000037361"
5,30969939,31002604,"ENSSTUG00000037362"
32,25896012,25917228,"ENSSTUG00000037363"
24,29386675,29388388,"ENSSTUG00000037364"
18,12431323,12452580,"ENSSTUG00000037365"
NA,1063951,1104499,"ENSSTUG00000037366"
33,4006304,4155552,"ENSSTUG00000037367"
34,17490179,17503373,"ENSSTUG00000037368"
35,16309394,16310638,"ENSSTUG00000037369"
16,46091811,46095496,"ENSSTUG00000037370"
32,12272548,12278859,"ENSSTUG00000037371"
28,26826088,26922430,"ENSSTUG00000037372"
35,16315187,16322586,"ENSSTUG00000037373"
8,42852249,42865623,"ENSSTUG00000037374"
34,17518020,17541617,"ENSSTUG00000037375"
24,29408533,29408696,"ENSSTUG00000037376"
NA,1083011,1085156,"ENSSTUG00000037377"
34,12867735,12874481,"ENSSTUG00000037378"
24,29416204,29416367,"ENSSTUG00000037379"
NA,1093787,1100963,"ENSSTUG00000037380"
8,42900713,42918027,"ENSSTUG00000037381"
NA,143060,579120,"ENSSTUG00000037382"
34,17672740,17687940,"ENSSTUG00000037383"
18,12491119,12491868,"ENSSTUG00000037384"
6,18689162,18692424,"ENSSTUG00000037385"
28,31932715,31935156,"ENSSTUG00000037386"
28,41518706,41542340,"ENSSTUG00000037387"
37,7370006,7381172,"ENSSTUG00000037388"
8,43064132,43128567,"ENSSTUG00000037389"
6,18713917,18718660,"ENSSTUG00000037390"
35,16323488,16326464,"ENSSTUG00000037391"
NA,1098483,1104428,"ENSSTUG00000037392"
28,31935177,31958985,"ENSSTUG00000037393"
NA,762521,766713,"ENSSTUG00000037394"
18,12589667,12621409,"ENSSTUG00000037395"
NA,1106925,1141442,"ENSSTUG00000037396"
NA,779885,782230,"ENSSTUG00000037397"
14,79235644,79248066,"ENSSTUG00000037398"
6,49198175,49243409,"ENSSTUG00000037399"
34,12876447,12886821,"ENSSTUG00000037400"
35,16332997,16337377,"ENSSTUG00000037401"
24,29423042,29444710,"ENSSTUG00000037402"
32,12279503,12297986,"ENSSTUG00000037403"
33,42152465,42251354,"ENSSTUG00000037404"
34,17689672,17689733,"ENSSTUG00000037405"
14,79263647,79267094,"ENSSTUG00000037406"
1,36869646,36993958,"ENSSTUG00000037407"
34,17740935,17895413,"ENSSTUG00000037408"
NA,787707,843340,"ENSSTUG00000037409"
6,18719685,18724857,"ENSSTUG00000037410"
NA,1146184,1172295,"ENSSTUG00000037411"
27,22828768,23029361,"ENSSTUG00000037412"
8,43136742,43181888,"ENSSTUG00000037413"
17,27287826,27454972,"ENSSTUG00000037414"
32,30959666,30961802,"ENSSTUG00000037415"
32,30975012,30991938,"ENSSTUG00000037416"
14,79302308,79315639,"ENSSTUG00000037417"
3,53065640,53081457,"ENSSTUG00000037418"
26,24160232,24164712,"ENSSTUG00000037419"
34,1531161,1543453,"ENSSTUG00000037420"
17,10034729,10038145,"ENSSTUG00000037421"
NA,1183631,1186125,"ENSSTUG00000037422"
28,31968535,32049688,"ENSSTUG00000037423"
34,17778636,17779827,"ENSSTUG00000037424"
35,16340050,16343695,"ENSSTUG00000037425"
17,10169043,10170284,"ENSSTUG00000037426"
NA,1190016,1193489,"ENSSTUG00000037427"
33,42348701,42349893,"ENSSTUG00000037428"
22,38794314,38797727,"ENSSTUG00000037429"
27,38463086,38513541,"ENSSTUG00000037430"
6,18722415,18723480,"ENSSTUG00000037431"
3,53088304,53112782,"ENSSTUG00000037432"
8,27950194,27962566,"ENSSTUG00000037433"
26,24217458,24280481,"ENSSTUG00000037434"
33,42348935,42349857,"ENSSTUG00000037435"
34,18050882,18104176,"ENSSTUG00000037436"
17,10179938,10189574,"ENSSTUG00000037437"
13,65803686,65864804,"ENSSTUG00000037438"
8,43200580,43202882,"ENSSTUG00000037439"
14,46738690,46742507,"ENSSTUG00000037440"
37,7384155,7393055,"ENSSTUG00000037441"
17,10192756,10208394,"ENSSTUG00000037442"
32,31338875,31409546,"ENSSTUG00000037443"
22,38797545,38811940,"ENSSTUG00000037444"
33,42350950,42407684,"ENSSTUG00000037445"
22,21330756,21350213,"ENSSTUG00000037446"
12,33081566,33125970,"ENSSTUG00000037447"
19,48744614,48769826,"ENSSTUG00000037448"
8,43203983,43206215,"ENSSTUG00000037449"
35,24241734,24259221,"ENSSTUG00000037450"
34,30612230,30625383,"ENSSTUG00000037451"
NA,815611,853174,"ENSSTUG00000037452"
NA,940142,945489,"ENSSTUG00000037453"
8,43207215,43213636,"ENSSTUG00000037454"
12,48191728,48267113,"ENSSTUG00000037455"
