"Chrom","Start","End","EnsID"
19,82807388,82810819,"ENSSSAG00000107388"
19,82811482,82813396,"ENSSSAG00000092093"
19,56524489,56570909,"ENSSSAG00000072182"
28,25655070,25658050,"ENSSSAG00000099101"
17,30211973,30212993,"ENSSSAG00000006025"
19,82814083,82815710,"ENSSSAG00000109893"
19,82825768,82828808,"ENSSSAG00000108915"
19,82836602,82840463,"ENSSSAG00000110271"
19,82840637,82841707,"ENSSSAG00000100747"
19,82842983,82844766,"ENSSSAG00000116156"
19,82849388,82851447,"ENSSSAG00000098632"
3,32777335,32796618,"ENSSSAG00000071295"
19,82849388,82851358,"ENSSSAG00000106919"
19,83073551,83074617,"ENSSSAG00000097522"
19,83556569,83558106,"ENSSSAG00000114926"
17,30221137,30222987,"ENSSSAG00000087017"
19,83694323,83702618,"ENSSSAG00000090463"
9,73393482,73406658,"ENSSSAG00000121883"
19,83696469,83703666,"ENSSSAG00000097362"
28,25201302,25233991,"ENSSSAG00000071980"
19,84147993,84150970,"ENSSSAG00000110690"
19,84544298,84547202,"ENSSSAG00000098967"
10,86896230,86916738,"ENSSSAG00000052562"
19,84548988,84550582,"ENSSSAG00000089861"
1,42261987,42316945,"ENSSSAG00000093164"
19,84588040,84588933,"ENSSSAG00000111740"
14,12675599,12751182,"ENSSSAG00000072020"
19,84746937,84747690,"ENSSSAG00000083416"
19,84748494,84750473,"ENSSSAG00000106357"
17,30232230,30233820,"ENSSSAG00000095246"
19,84750480,84752213,"ENSSSAG00000101865"
19,84925345,85226618,"ENSSSAG00000099858"
19,84993078,85222263,"ENSSSAG00000107767"
19,85086492,85092850,"ENSSSAG00000121669"
17,30239581,30241039,"ENSSSAG00000055563"
19,85153524,85226464,"ENSSSAG00000089599"
19,85199389,85200930,"ENSSSAG00000116927"
17,30274379,30283955,"ENSSSAG00000041541"
19,85221831,85255511,"ENSSSAG00000088522"
12,43665450,43678637,"ENSSSAG00000077168"
19,85234452,85238877,"ENSSSAG00000095735"
19,85447327,85457511,"ENSSSAG00000094174"
19,85681597,85685468,"ENSSSAG00000107582"
19,85737662,85739317,"ENSSSAG00000105640"
19,85873170,85875620,"ENSSSAG00000094045"
19,86011621,86029630,"ENSSSAG00000095942"
19,56568988,56573456,"ENSSSAG00000095913"
23,43103865,43111314,"ENSSSAG00000115592"
19,86012846,86027124,"ENSSSAG00000110350"
19,86039025,86043235,"ENSSSAG00000082105"
18,21190700,21209927,"ENSSSAG00000039977"
23,44861706,44872096,"ENSSSAG00000038705"
5,378747,447134,"ENSSSAG00000040071"
19,86348490,86350216,"ENSSSAG00000103850"
19,86831122,86832585,"ENSSSAG00000097262"
19,87577677,87583073,"ENSSSAG00000095530"
3,53217923,53223887,"ENSSSAG00000121832"
19,87581267,87584024,"ENSSSAG00000093710"
18,21324456,21371945,"ENSSSAG00000040059"
3,56498322,56524148,"ENSSSAG00000115489"
19,81202399,81205026,"ENSSSAG00000109955"
16,35051816,35062199,"ENSSSAG00000103420"
19,81202473,81204643,"ENSSSAG00000088126"
19,81993922,81999894,"ENSSSAG00000120244"
14,74791116,74825689,"ENSSSAG00000085718"
26,53654445,53666567,"ENSSSAG00000098118"
11,88505304,88526758,"ENSSSAG00000062934"
19,82732754,82742385,"ENSSSAG00000090718"
26,53690143,53691942,"ENSSSAG00000054334"
19,55860171,55863049,"ENSSSAG00000108930"
19,82733185,82734903,"ENSSSAG00000108434"
19,82831614,82834871,"ENSSSAG00000121344"
19,82842953,82846225,"ENSSSAG00000096817"
19,83711311,83714676,"ENSSSAG00000121477"
19,55879209,55910518,"ENSSSAG00000064232"
1,42370217,42433154,"ENSSSAG00000076492"
14,74833637,74846720,"ENSSSAG00000073097"
19,64008219,64009485,"ENSSSAG00000073575"
19,83630224,83630319,"ENSSSAG00000044201"
10,112154309,112160585,"ENSSSAG00000110681"
3,56525010,56528122,"ENSSSAG00000106078"
19,83632255,83632353,"ENSSSAG00000044207"
19,83633345,83633437,"ENSSSAG00000044209"
19,83634270,83634364,"ENSSSAG00000091453"
19,83631505,83631598,"ENSSSAG00000106139"
10,113630204,113665946,"ENSSSAG00000005639"
1,42318525,42370348,"ENSSSAG00000070390"
16,40340513,40348278,"ENSSSAG00000108183"
3,17781725,17799957,"ENSSSAG00000043313"
19,64026049,64030779,"ENSSSAG00000073579"
14,74855425,74876222,"ENSSSAG00000073106"
3,56601352,56827622,"ENSSSAG00000055321"
16,40348530,40379330,"ENSSSAG00000105130"
11,102103024,102441138,"ENSSSAG00000119249"
11,87028094,87030624,"ENSSSAG00000045372"
19,64059852,64075832,"ENSSSAG00000006135"
7,36676439,36689352,"ENSSSAG00000055931"
19,64155218,64175833,"ENSSSAG00000084899"
23,29255867,29270340,"ENSSSAG00000042555"
13,75678773,75691917,"ENSSSAG00000058183"
11,87034446,87094742,"ENSSSAG00000045407"
26,40227744,40240530,"ENSSSAG00000077072"
11,87113892,87118915,"ENSSSAG00000087342"
19,64106182,64155329,"ENSSSAG00000006235"
17,30278181,30327671,"ENSSSAG00000020579"
11,83555427,83607694,"ENSSSAG00000057690"
14,12782273,12794264,"ENSSSAG00000072041"
19,64188661,64298010,"ENSSSAG00000112301"
9,73410339,73414470,"ENSSSAG00000002570"
18,38311572,38312687,"ENSSSAG00000047044"
15,33740597,33773308,"ENSSSAG00000045001"
1,88250238,88274971,"ENSSSAG00000001922"
14,43822765,43831311,"ENSSSAG00000082722"
9,67161031,67181774,"ENSSSAG00000098720"
26,23932652,23987366,"ENSSSAG00000041695"
14,43842132,43881383,"ENSSSAG00000047866"
2,32568285,32599743,"ENSSSAG00000045888"
9,23083854,23137687,"ENSSSAG00000009425"
9,61778788,61814772,"ENSSSAG00000103423"
15,33775044,33777039,"ENSSSAG00000045004"
5,26284153,26292648,"ENSSSAG00000103979"
15,51540623,51546145,"ENSSSAG00000044070"
18,38417119,38430677,"ENSSSAG00000061255"
2,32124764,32144950,"ENSSSAG00000045447"
14,12786259,12794976,"ENSSSAG00000072044"
14,43835583,43841624,"ENSSSAG00000087741"
19,1409475,1446924,"ENSSSAG00000072237"
9,73417195,73420861,"ENSSSAG00000002557"
15,28877763,28894896,"ENSSSAG00000106767"
14,43899355,43910939,"ENSSSAG00000122003"
18,38452743,38548999,"ENSSSAG00000006213"
15,33780059,33885014,"ENSSSAG00000097286"
11,83616193,83619983,"ENSSSAG00000057783"
26,21570892,21572372,"ENSSSAG00000083190"
5,26363206,26369149,"ENSSSAG00000004032"
29,25017947,25022603,"ENSSSAG00000080439"
10,113661321,113742762,"ENSSSAG00000006257"
15,28884552,28886489,"ENSSSAG00000120396"
26,21597177,21626147,"ENSSSAG00000008831"
9,73420895,73429796,"ENSSSAG00000101219"
10,91171596,91174147,"ENSSSAG00000084018"
13,79885620,80051408,"ENSSSAG00000075228"
2,31208192,31213332,"ENSSSAG00000089081"
11,83622754,83658470,"ENSSSAG00000057823"
2,31213962,31218837,"ENSSSAG00000035944"
14,43899568,44101562,"ENSSSAG00000043568"
14,12833955,12849411,"ENSSSAG00000072047"
15,35584093,35602795,"ENSSSAG00000091927"
15,51547995,51611573,"ENSSSAG00000108999"
10,91189512,91204148,"ENSSSAG00000108555"
15,28885685,28886098,"ENSSSAG00000074391"
2,31223472,31230047,"ENSSSAG00000036208"
29,25023647,25041232,"ENSSSAG00000080443"
19,64851620,64906947,"ENSSSAG00000043054"
6,54631935,54674179,"ENSSSAG00000072133"
9,73431352,73437430,"ENSSSAG00000085828"
19,1477451,1486388,"ENSSSAG00000055104"
14,11650601,11657024,"ENSSSAG00000069558"
2,31229825,31307962,"ENSSSAG00000036348"
11,83656341,83665191,"ENSSSAG00000058126"
15,52029477,52039802,"ENSSSAG00000046589"
29,27468977,27481195,"ENSSSAG00000078099"
15,28996900,29008117,"ENSSSAG00000116796"
5,26369365,26375534,"ENSSSAG00000004055"
23,37262375,37278651,"ENSSSAG00000084730"
1,42433525,42455145,"ENSSSAG00000076520"
9,73433343,73525455,"ENSSSAG00000002528"
26,21641943,21650678,"ENSSSAG00000008911"
19,72834863,72845777,"ENSSSAG00000071853"
23,37265575,37293782,"ENSSSAG00000055366"
6,51977400,52001375,"ENSSSAG00000008040"
15,42686843,42694276,"ENSSSAG00000045122"
15,54590895,54608391,"ENSSSAG00000096467"
3,74889986,74890912,"ENSSSAG00000103706"
12,43703864,44041731,"ENSSSAG00000077383"
2,10621013,10837494,"ENSSSAG00000110512"
19,72865175,72872216,"ENSSSAG00000071855"
11,83684876,83716618,"ENSSSAG00000100764"
9,73445180,73447845,"ENSSSAG00000105172"
3,73515904,73518031,"ENSSSAG00000091831"
19,64848789,64849306,"ENSSSAG00000043013"
2,36092897,36126663,"ENSSSAG00000072961"
9,73478468,73481857,"ENSSSAG00000089856"
7,40309785,40330865,"ENSSSAG00000118080"
19,64874319,64989069,"ENSSSAG00000043069"
2,53509103,53530573,"ENSSSAG00000006995"
3,72768221,72772242,"ENSSSAG00000116703"
7,59721897,59724398,"ENSSSAG00000114715"
7,40176049,40200848,"ENSSSAG00000087259"
2,34001235,34017625,"ENSSSAG00000043502"
9,73482173,73485633,"ENSSSAG00000087518"
15,35603363,35657484,"ENSSSAG00000074182"
15,47291370,47295761,"ENSSSAG00000067280"
19,64930016,64939908,"ENSSSAG00000043062"
2,53541063,53562140,"ENSSSAG00000006999"
15,47307400,47308347,"ENSSSAG00000067291"
7,40265142,40273836,"ENSSSAG00000066761"
29,31822570,31830378,"ENSSSAG00000065040"
2,37448214,37515344,"ENSSSAG00000044213"
2,53620819,53850668,"ENSSSAG00000083362"
9,73485886,73486587,"ENSSSAG00000002589"
19,61735960,61795490,"ENSSSAG00000101372"
5,25232684,25240083,"ENSSSAG00000103331"
7,58685888,58735122,"ENSSSAG00000005396"
2,29150887,29178497,"ENSSSAG00000051760"
5,21522302,21527822,"ENSSSAG00000006661"
20,86494573,86498774,"ENSSSAG00000065079"
15,40831929,40889513,"ENSSSAG00000073857"
19,1482935,1510487,"ENSSSAG00000055128"
2,29209706,29239575,"ENSSSAG00000051396"
26,53693548,53742048,"ENSSSAG00000058577"
9,73489224,73492086,"ENSSSAG00000005829"
1,165036066,165039598,"ENSSSAG00000076584"
19,73452994,73826256,"ENSSSAG00000073748"
10,39168577,39369512,"ENSSSAG00000080932"
5,21536834,21747757,"ENSSSAG00000006882"
8,14409763,14445438,"ENSSSAG00000074507"
5,38967132,38992028,"ENSSSAG00000044300"
19,8034487,8117298,"ENSSSAG00000071538"
26,45222013,45239225,"ENSSSAG00000062476"
1,14269749,14390044,"ENSSSAG00000019460"
7,40201319,40205511,"ENSSSAG00000088349"
2,29241987,29249110,"ENSSSAG00000051418"
20,86506603,86544406,"ENSSSAG00000064976"
1,165038968,165052293,"ENSSSAG00000076594"
1,99856062,99932008,"ENSSSAG00000111856"
15,40892133,40925014,"ENSSSAG00000073874"
7,40206619,40325587,"ENSSSAG00000066381"
1,93492760,93526747,"ENSSSAG00000120518"
10,39172556,39185096,"ENSSSAG00000107918"
5,39085248,39086791,"ENSSSAG00000044308"
10,36771967,36778488,"ENSSSAG00000046786"
6,51431747,51440691,"ENSSSAG00000103012"
26,21648017,21648755,"ENSSSAG00000009200"
18,38476398,38485066,"ENSSSAG00000006685"
9,71705258,71735737,"ENSSSAG00000068723"
9,64847046,64951431,"ENSSSAG00000118910"
1,94920220,94925134,"ENSSSAG00000084440"
5,39105364,39110233,"ENSSSAG00000044316"
9,76036280,76046881,"ENSSSAG00000038402"
9,64873295,64875086,"ENSSSAG00000073598"
2,29250230,29255239,"ENSSSAG00000113677"
5,39110474,39173794,"ENSSSAG00000111720"
1,94922851,94940510,"ENSSSAG00000005553"
9,64928504,64939558,"ENSSSAG00000073600"
10,36780684,37074469,"ENSSSAG00000046818"
23,43109669,43212273,"ENSSSAG00000096782"
19,8157761,8171949,"ENSSSAG00000071617"
6,18834130,18853978,"ENSSSAG00000042196"
3,93580474,93745552,"ENSSSAG00000087196"
18,38558473,38576093,"ENSSSAG00000110549"
9,79318052,79348991,"ENSSSAG00000057295"
26,21652764,21662762,"ENSSSAG00000009226"
1,94964910,95277642,"ENSSSAG00000005644"
23,44884576,44906813,"ENSSSAG00000061342"
19,31412754,31429183,"ENSSSAG00000073150"
5,34265676,34272063,"ENSSSAG00000003075"
9,64942498,64949343,"ENSSSAG00000073602"
29,35267202,35281508,"ENSSSAG00000009320"
6,18857436,18939053,"ENSSSAG00000106395"
19,8155111,8160469,"ENSSSAG00000071562"
5,34427378,34437362,"ENSSSAG00000076901"
3,34735260,34754615,"ENSSSAG00000001660"
3,93913983,93935597,"ENSSSAG00000102878"
1,163617442,163618859,"ENSSSAG00000043816"
29,35298783,35367833,"ENSSSAG00000067720"
22,57612801,57617808,"ENSSSAG00000118301"
22,57818874,57820113,"ENSSSAG00000114935"
26,29707667,29711209,"ENSSSAG00000068682"
1,163619517,163621332,"ENSSSAG00000102606"
19,8182505,8189078,"ENSSSAG00000099051"
22,57850015,57870166,"ENSSSAG00000110920"
9,64955627,64957950,"ENSSSAG00000073605"
3,34764721,34932098,"ENSSSAG00000001758"
19,8193403,8250979,"ENSSSAG00000071687"
9,79336176,79342931,"ENSSSAG00000084630"
9,79344550,79355641,"ENSSSAG00000106445"
1,163621375,163660027,"ENSSSAG00000082882"
3,77606930,77644168,"ENSSSAG00000118572"
26,22052048,22064936,"ENSSSAG00000041207"
19,9870971,10332561,"ENSSSAG00000077655"
9,76416400,76447056,"ENSSSAG00000002653"
3,77619764,77650826,"ENSSSAG00000110935"
9,64958717,64971678,"ENSSSAG00000114007"
26,22073403,22091189,"ENSSSAG00000043701"
3,93846714,93914121,"ENSSSAG00000003101"
29,27498819,27532340,"ENSSSAG00000078120"
1,163697012,163858681,"ENSSSAG00000043915"
15,53299451,53317269,"ENSSSAG00000066966"
9,64970843,64988676,"ENSSSAG00000073609"
3,74656341,74657784,"ENSSSAG00000102430"
29,27511800,27529655,"ENSSSAG00000121263"
19,73489942,73502479,"ENSSSAG00000056537"
14,98096149,98100917,"ENSSSAG00000118805"
26,35002725,35020412,"ENSSSAG00000051948"
19,73503964,73554231,"ENSSSAG00000121942"
29,27528184,27564204,"ENSSSAG00000116217"
3,86325951,86339769,"ENSSSAG00000042987"
14,93667456,93670321,"ENSSSAG00000044993"
16,40347453,40349727,"ENSSSAG00000071862"
19,29518865,29662892,"ENSSSAG00000046398"
3,74736891,74762823,"ENSSSAG00000049760"
19,73813905,73876926,"ENSSSAG00000080029"
15,32981608,32992132,"ENSSSAG00000072076"
9,64983577,65125467,"ENSSSAG00000073614"
3,74801947,74825544,"ENSSSAG00000004041"
3,86328468,86329988,"ENSSSAG00000118581"
29,27538490,27606904,"ENSSSAG00000118236"
16,7895721,7921011,"ENSSSAG00000042704"
5,18105652,18112778,"ENSSSAG00000056049"
29,27539819,27541975,"ENSSSAG00000078131"
26,23141308,23147490,"ENSSSAG00000112039"
17,20912476,20928956,"ENSSSAG00000060861"
24,39315585,39321701,"ENSSSAG00000075744"
14,93676391,93750837,"ENSSSAG00000121388"
22,57891978,57991296,"ENSSSAG00000042858"
3,74837121,74847378,"ENSSSAG00000001438"
3,86340107,86364480,"ENSSSAG00000113621"
3,74838482,74839571,"ENSSSAG00000118990"
26,25347156,25350422,"ENSSSAG00000056131"
15,88574149,88595653,"ENSSSAG00000065062"
3,86368232,86418631,"ENSSSAG00000094863"
10,37088207,37092389,"ENSSSAG00000047902"
26,25349351,25352605,"ENSSSAG00000056129"
15,75003239,75004990,"ENSSSAG00000110750"
29,27606961,27648881,"ENSSSAG00000062619"
15,86572616,86576035,"ENSSSAG00000068130"
24,30844963,30892745,"ENSSSAG00000053833"
3,74847681,74863884,"ENSSSAG00000044423"
11,48249282,48263508,"ENSSSAG00000111837"
16,40415531,40425262,"ENSSSAG00000072070"
26,20567112,20610933,"ENSSSAG00000080348"
11,45554684,45563938,"ENSSSAG00000008876"
22,57883821,57892052,"ENSSSAG00000042898"
3,34786412,34793808,"ENSSSAG00000101686"
14,93755997,93774108,"ENSSSAG00000096552"
3,34932959,34943616,"ENSSSAG00000117479"
11,47160210,47175712,"ENSSSAG00000009594"
19,29365987,29382060,"ENSSSAG00000043628"
14,93989866,94000666,"ENSSSAG00000105188"
16,63056368,63088978,"ENSSSAG00000007343"
22,57938866,57941642,"ENSSSAG00000042882"
10,37091186,37297726,"ENSSSAG00000047962"
5,18112731,18116526,"ENSSSAG00000056044"
3,34977602,35018850,"ENSSSAG00000067532"
15,86577031,86598435,"ENSSSAG00000110522"
19,25877946,25894524,"ENSSSAG00000056025"
2,53649708,53652738,"ENSSSAG00000098582"
14,95400019,95480987,"ENSSSAG00000065107"
2,53656465,53657364,"ENSSSAG00000091876"
2,16413187,16474317,"ENSSSAG00000051551"
15,83786505,83891456,"ENSSSAG00000078571"
2,53854505,53861308,"ENSSSAG00000007671"
20,9848128,9849670,"ENSSSAG00000009183"
14,13514691,13643434,"ENSSSAG00000073809"
11,83696172,83699906,"ENSSSAG00000058180"
15,75014053,75099768,"ENSSSAG00000005932"
14,13595735,13624302,"ENSSSAG00000087769"
14,13620166,13626937,"ENSSSAG00000073812"
26,21465781,21486305,"ENSSSAG00000081412"
11,83793055,83809045,"ENSSSAG00000105694"
5,18118723,18132869,"ENSSSAG00000056039"
15,92175422,92196010,"ENSSSAG00000051508"
22,57938758,57940920,"ENSSSAG00000113455"
2,53862701,53866164,"ENSSSAG00000055569"
11,83810063,83812753,"ENSSSAG00000058209"
14,13677998,13995297,"ENSSSAG00000073830"
2,16464185,16474300,"ENSSSAG00000051573"
14,34278775,34286665,"ENSSSAG00000004931"
20,10035714,10064040,"ENSSSAG00000009202"
14,74878969,74893327,"ENSSSAG00000073152"
2,10862955,10867480,"ENSSSAG00000004047"
20,6026103,6108045,"ENSSSAG00000116131"
22,58048081,58102570,"ENSSSAG00000027167"
11,83836480,83840739,"ENSSSAG00000083074"
19,25897763,26176910,"ENSSSAG00000056121"
2,54757299,54773821,"ENSSSAG00000048370"
9,53402339,53495348,"ENSSSAG00000042228"
10,80792661,80809829,"ENSSSAG00000109384"
6,18938334,19171231,"ENSSSAG00000092810"
5,18139520,18153177,"ENSSSAG00000056032"
11,83839372,83875075,"ENSSSAG00000058261"
2,10471427,10472902,"ENSSSAG00000090477"
8,14444904,14454637,"ENSSSAG00000076750"
6,19199439,19227118,"ENSSSAG00000096246"
9,65123907,65130547,"ENSSSAG00000073660"
5,18140127,18144629,"ENSSSAG00000111726"
6,15074555,15123331,"ENSSSAG00000116351"
5,14898225,15056250,"ENSSSAG00000068597"
2,19275862,19286860,"ENSSSAG00000045726"
20,6100566,6102901,"ENSSSAG00000074808"
9,67458621,67467850,"ENSSSAG00000076159"
7,40306434,40309135,"ENSSSAG00000066770"
2,10566216,10582319,"ENSSSAG00000119940"
6,83211122,83220387,"ENSSSAG00000043385"
6,15074595,15083413,"ENSSSAG00000082514"
5,10091937,10095032,"ENSSSAG00000109221"
3,39557060,39653193,"ENSSSAG00000080968"
4,7223739,7235861,"ENSSSAG00000114983"
20,6175640,6250757,"ENSSSAG00000074815"
7,40332452,40431752,"ENSSSAG00000066819"
4,7234670,7241381,"ENSSSAG00000003827"
6,15085993,15090392,"ENSSSAG00000042449"
13,75892161,76239606,"ENSSSAG00000058211"
5,15347718,15358971,"ENSSSAG00000041283"
4,7276331,7279167,"ENSSSAG00000042154"
10,46415573,46430984,"ENSSSAG00000045479"
4,3608064,3620300,"ENSSSAG00000087233"
6,11605714,11822162,"ENSSSAG00000002960"
14,96151446,96218642,"ENSSSAG00000055077"
5,15355630,15385547,"ENSSSAG00000115941"
10,80660333,80699519,"ENSSSAG00000010690"
20,6285828,6294225,"ENSSSAG00000074833"
4,9473090,9490589,"ENSSSAG00000093337"
14,96220439,96228009,"ENSSSAG00000055070"
10,48303223,48543800,"ENSSSAG00000066417"
23,34454513,34455629,"ENSSSAG00000064241"
19,31475190,31494541,"ENSSSAG00000073138"
26,21478386,21485557,"ENSSSAG00000121187"
26,45238192,45267707,"ENSSSAG00000065651"
13,76222452,76225791,"ENSSSAG00000109016"
26,21682444,21694418,"ENSSSAG00000009264"
23,38546458,38559893,"ENSSSAG00000073508"
13,75564670,75576964,"ENSSSAG00000101036"
4,6450978,6457860,"ENSSSAG00000094465"
2,29311228,29318046,"ENSSSAG00000051388"
14,96370713,96391152,"ENSSSAG00000050191"
7,60181167,60183961,"ENSSSAG00000051868"
11,82763557,82887004,"ENSSSAG00000055594"
7,55501902,55515284,"ENSSSAG00000104674"
2,29319061,29323618,"ENSSSAG00000051374"
11,82988837,83055870,"ENSSSAG00000112754"
26,53798647,53910436,"ENSSSAG00000107384"
19,31481209,31482321,"ENSSSAG00000096910"
26,27749684,27848714,"ENSSSAG00000074871"
11,83162795,83238206,"ENSSSAG00000055784"
19,36959339,36996872,"ENSSSAG00000031669"
7,59878176,59899424,"ENSSSAG00000116696"
13,76595996,76602203,"ENSSSAG00000058260"
26,53886273,53905607,"ENSSSAG00000116915"
16,11106882,11123701,"ENSSSAG00000120486"
26,53889908,53969635,"ENSSSAG00000083527"
26,27845791,27853728,"ENSSSAG00000074874"
9,23147440,23148337,"ENSSSAG00000013511"
26,53912445,53918750,"ENSSSAG00000039232"
23,34505294,34515038,"ENSSSAG00000064244"
16,18515829,18527663,"ENSSSAG00000064069"
13,75568431,75582392,"ENSSSAG00000119696"
7,52519878,52593780,"ENSSSAG00000100291"
2,29320177,29327613,"ENSSSAG00000103054"
9,23152012,23197348,"ENSSSAG00000013710"
13,76629619,76632658,"ENSSSAG00000100170"
26,27142003,27179175,"ENSSSAG00000072036"
23,34577907,34616981,"ENSSSAG00000064421"
2,25025583,25078640,"ENSSSAG00000117186"
9,23201571,23239216,"ENSSSAG00000094144"
13,79484816,79498766,"ENSSSAG00000074056"
2,25083384,25088036,"ENSSSAG00000015578"
19,26031997,26034721,"ENSSSAG00000098744"
4,9542466,9546068,"ENSSSAG00000083435"
19,26272966,26319610,"ENSSSAG00000056324"
1,88270139,88276331,"ENSSSAG00000002125"
2,25073447,25083211,"ENSSSAG00000015570"
1,42454448,42485972,"ENSSSAG00000076554"
1,81122840,81145621,"ENSSSAG00000067265"
4,225470,235215,"ENSSSAG00000091365"
1,42478361,42497646,"ENSSSAG00000076556"
4,3979720,3996495,"ENSSSAG00000096973"
2,25129111,25150747,"ENSSSAG00000015599"
26,54014320,54057306,"ENSSSAG00000094568"
22,58122857,58140128,"ENSSSAG00000024661"
26,54047428,54050945,"ENSSSAG00000104125"
2,25188164,25190527,"ENSSSAG00000002356"
23,20442759,20447923,"ENSSSAG00000003834"
26,53487402,53546634,"ENSSSAG00000045784"
3,25967119,26105681,"ENSSSAG00000042586"
23,29692102,29695020,"ENSSSAG00000082428"
9,23249010,23314244,"ENSSSAG00000014105"
5,738331,804262,"ENSSSAG00000001494"
23,29276471,29280696,"ENSSSAG00000041114"
2,25238827,25241444,"ENSSSAG00000015629"
5,799393,801165,"ENSSSAG00000084115"
3,56493388,56496975,"ENSSSAG00000055194"
1,38680607,38687286,"ENSSSAG00000095724"
8,15100332,15180121,"ENSSSAG00000043764"
26,38773537,38826139,"ENSSSAG00000063183"
1,38709317,38712510,"ENSSSAG00000085836"
6,15331990,15357708,"ENSSSAG00000040092"
15,75039226,75041058,"ENSSSAG00000006276"
1,56709107,56811356,"ENSSSAG00000059951"
5,819192,821676,"ENSSSAG00000001507"
2,26747188,26766701,"ENSSSAG00000056654"
12,10956952,10995136,"ENSSSAG00000118490"
3,29910434,29993555,"ENSSSAG00000000678"
22,58148852,58360993,"ENSSSAG00000094825"
15,75161411,75171525,"ENSSSAG00000121109"
2,26768841,26775017,"ENSSSAG00000056660"
12,10991585,11028874,"ENSSSAG00000059860"
15,70920960,70973727,"ENSSSAG00000007523"
3,57940518,57954623,"ENSSSAG00000004597"
1,38857365,38866110,"ENSSSAG00000039982"
1,38737514,38740007,"ENSSSAG00000120737"
15,80303391,80318167,"ENSSSAG00000107752"
1,30431478,30586756,"ENSSSAG00000100502"
2,26772086,26784074,"ENSSSAG00000056669"
1,56766826,56767488,"ENSSSAG00000094772"
15,76785413,76798142,"ENSSSAG00000057928"
1,42497732,42507474,"ENSSSAG00000076564"
9,23305256,23327657,"ENSSSAG00000091378"
12,11004549,11007680,"ENSSSAG00000083855"
1,56823725,56829945,"ENSSSAG00000107433"
12,35511696,35519792,"ENSSSAG00000051578"
2,54729541,54750055,"ENSSSAG00000036209"
23,34513116,34568660,"ENSSSAG00000064258"
12,14113269,14131665,"ENSSSAG00000005605"
12,12791654,12858026,"ENSSSAG00000005059"
2,26783986,26786995,"ENSSSAG00000098988"
12,35534226,35548376,"ENSSSAG00000051595"
10,99536791,99572343,"ENSSSAG00000009299"
5,826343,842391,"ENSSSAG00000084462"
20,56273305,56280740,"ENSSSAG00000065566"
28,16719065,16748257,"ENSSSAG00000046776"
1,56841916,56851132,"ENSSSAG00000055914"
14,71440077,71478123,"ENSSSAG00000106759"
20,56452743,56527467,"ENSSSAG00000068825"
10,99581718,99584326,"ENSSSAG00000111181"
2,26293395,26317776,"ENSSSAG00000053828"
11,102480235,102481065,"ENSSSAG00000007360"
14,76977091,76980093,"ENSSSAG00000073623"
5,36493058,36522949,"ENSSSAG00000076875"
10,94472638,94496195,"ENSSSAG00000070822"
14,76987805,77015672,"ENSSSAG00000073627"
5,838787,841034,"ENSSSAG00000084863"
3,56795214,56795782,"ENSSSAG00000055478"
10,22583618,22601552,"ENSSSAG00000094749"
1,56855764,56870071,"ENSSSAG00000055922"
11,102503195,102510037,"ENSSSAG00000113634"
5,845710,906908,"ENSSSAG00000001588"
15,103487509,103492844,"ENSSSAG00000102721"
11,102530310,102554830,"ENSSSAG00000007363"
20,3416469,3421990,"ENSSSAG00000098275"
5,49773826,49777723,"ENSSSAG00000121461"
3,56830785,56881918,"ENSSSAG00000087633"
5,36524281,36588435,"ENSSSAG00000120207"
2,26319789,26322939,"ENSSSAG00000045446"
5,36537190,36544289,"ENSSSAG00000076880"
20,3462752,3531959,"ENSSSAG00000087830"
15,103504173,103531213,"ENSSSAG00000098713"
5,36546617,36554966,"ENSSSAG00000063355"
24,13804231,13900420,"ENSSSAG00000015367"
15,103718764,103728836,"ENSSSAG00000089814"
15,59809177,59895262,"ENSSSAG00000055399"
6,55756950,55810483,"ENSSSAG00000072347"
11,103640155,103699496,"ENSSSAG00000008037"
15,101004408,101007559,"ENSSSAG00000068461"
3,51381575,51395207,"ENSSSAG00000001724"
20,8882450,8910664,"ENSSSAG00000008375"
1,84962215,84983981,"ENSSSAG00000003819"
11,103811759,104055277,"ENSSSAG00000009901"
19,36988504,36991264,"ENSSSAG00000081868"
15,101008031,101041073,"ENSSSAG00000068455"
19,36998816,37071665,"ENSSSAG00000040957"
12,12838172,12879894,"ENSSSAG00000112997"
23,29699265,29715095,"ENSSSAG00000055373"
10,22593019,22606225,"ENSSSAG00000085552"
19,37078767,37088269,"ENSSSAG00000031592"
2,26408582,26412002,"ENSSSAG00000089992"
17,58972131,58987157,"ENSSSAG00000077119"
1,42518946,42557886,"ENSSSAG00000076601"
17,61989493,61992181,"ENSSSAG00000095127"
12,12890359,13016299,"ENSSSAG00000106051"
19,37088466,37215409,"ENSSSAG00000085955"
23,34591439,34593764,"ENSSSAG00000101931"
17,61995718,62005246,"ENSSSAG00000055802"
16,63100333,63101844,"ENSSSAG00000101271"
5,49924652,50014233,"ENSSSAG00000008589"
5,36589354,36632331,"ENSSSAG00000076884"
23,36080574,36100698,"ENSSSAG00000066876"
1,30586654,30598572,"ENSSSAG00000002641"
15,59932892,60050299,"ENSSSAG00000055427"
18,72717576,72740084,"ENSSSAG00000114376"
20,43349714,43417264,"ENSSSAG00000070277"
11,47176452,47181080,"ENSSSAG00000099816"
